,X Axis,Y Axis,Z Axis,Rho,Initial Value,Predictability,Self-Organization,Emergence,Complexity,Equilibrium Point,Pitchfork Bifurcation,Hopf
5087,0.0,1.0,0.0,30.000000000000004,-0.038407454677295005,0.3837604697292101,0.7865286400000001,0.34568026795242657,0.2718874310274577,0.0,0.0,1.0
5088,0.0,1.0,0.0,30.1,0.9046511508332056,0.2506319352065728,0.72074458,0.4778576864602279,0.3444133375275486,0.0,0.0,1.0
5089,0.0,1.0,0.0,30.20000000000001,-0.061836256086341926,0.34775447372187634,0.7716697800000001,0.3766208796330701,0.2906269513298577,0.0,0.0,1.0
5090,0.0,1.0,0.0,30.300000000000004,0.12713318288616632,0.3342764906775581,0.7680342200000002,0.38410493296339937,0.2950057325866968,0.0,0.0,1.0
5091,0.0,1.0,0.0,30.4,-1.2493295253062418,0.3093723730226951,0.7716024800000001,0.3793540682932632,0.2927105398931713,0.0,0.0,1.0
5092,0.0,1.0,0.0,30.500000000000004,-0.4152057162883953,0.23051995787688745,0.64681544,0.6310649548409559,0.40818255643403306,0.0,0.0,1.0
5093,0.0,1.0,0.0,30.6,-0.2128284345084676,0.2600197097902448,0.32816424,1.0839201773025422,0.355703841205154,0.0,0.0,1.0
5094,0.0,1.0,0.0,30.70000000000001,0.40150083371604345,0.3635768076248109,0.36722464,1.0673063079329446,0.3919411747004047,0.0,0.0,1.0
5095,0.0,1.0,0.0,30.800000000000004,-0.6231550136890207,0.2611098733892188,0.37608004,1.0868968909032968,0.4087602262067874,0.0,0.0,1.0
5096,0.0,1.0,0.0,30.9,-1.4190570021194508,0.34252596908884336,0.38984306,1.052264326330353,0.4102179449054634,0.0,0.0,1.0
5097,0.0,1.0,0.0,31.000000000000004,0.2758935972399192,0.2889429796175849,0.357095,1.1522607132749851,0.4114665394069308,0.0,0.0,1.0
5098,0.0,1.0,0.0,31.1,-0.22021788883394394,0.3220022410532877,0.27536816000000003,1.2733813890401091,0.350648690078219,0.0,0.0,1.0
5099,0.0,1.0,0.0,31.20000000000001,-0.5823209234450399,0.5482257313395562,0.25360029999999995,1.4439803122582444,0.3661938403827845,0.0,0.0,1.0
5100,0.0,1.0,0.0,31.300000000000004,-0.5443797617772969,0.3757561654212728,0.7751617000000002,0.37583069394696506,0.2913295596321092,0.0,0.0,1.0
5101,0.0,1.0,0.0,31.4,-1.6161923380711225,0.4500231145326405,0.1932062,1.5621586484447278,0.3018187362631418,0.0,0.0,1.0
5102,0.0,1.0,0.0,31.500000000000004,-1.7781011513647904,0.484110728365128,0.17690032000000006,1.5900603544874798,0.2812821855281487,0.0,0.0,1.0
5103,0.0,1.0,0.0,31.6,1.7071067939020734,0.6367297879641627,0.15097618000000002,1.674665890366584,0.25283465890384565,0.0,0.0,1.0
5104,0.0,1.0,0.0,31.70000000000001,-0.10083337691830206,0.5113356042936702,0.18015514,1.5831560198621597,0.28521369440011024,0.0,0.0,1.0
5105,0.0,1.0,0.0,31.800000000000004,0.1555079632665525,0.6542489877559141,0.15078803999999998,1.7019973700472515,0.2566408475145798,0.0,0.0,1.0
5106,0.0,1.0,0.0,31.9,0.16711247593694542,0.5159953164953587,0.17399975999999998,1.639593020755952,0.28528879210921065,0.0,0.0,1.0
5107,0.0,1.0,0.0,32.0,-1.789661843520988,0.5118444230012767,0.21703564,1.5098981265760807,0.3277017062362407,0.0,0.0,1.0
5108,0.0,1.0,0.0,32.1,0.8611065790051078,0.5755679048896231,0.26961850000000004,1.4322407033564593,0.3861585900779136,0.0,0.0,1.0
5109,0.0,1.0,0.0,32.2,0.8649240983859736,0.41657806390147706,0.16276830000000006,1.627319227607885,0.2648759842350485,0.0,0.0,1.0
5110,0.0,1.0,0.0,32.300000000000004,-0.5395872786110356,0.7902288285602391,0.13793638000000005,1.7802156380674359,0.2455565007344124,0.0,0.0,1.0
5111,0.0,1.0,0.0,32.40000000000001,0.4160956596553853,0.734154043616608,0.14962052000000006,1.760333074361375,0.26338194995914765,0.0,0.0,1.0
5112,0.0,1.0,0.0,32.5,0.22545730204876124,0.5739075765623818,0.11334198000000005,1.832292433619348,0.2076756523654355,0.0,0.0,1.0
5113,0.0,1.0,0.0,32.6,-0.8172288142268258,0.5338351063831334,0.18286054,1.5761957052063933,0.28822399779972185,0.0,0.0,1.0
5114,0.0,1.0,0.0,32.7,-0.2873144724959717,0.6529484828137411,0.12809234,1.7657317496386888,0.22617671162351385,0.0,0.0,1.0
5115,0.0,1.0,0.0,32.800000000000004,1.0892440523525562,0.5062802345114387,0.14002411999999995,1.6937794696155275,0.2371699797069809,0.0,0.0,1.0
5116,0.0,1.0,0.0,32.90000000000001,-0.6216789337224311,0.5767652116365961,0.10433626,1.8262819062143447,0.1905474238000755,0.0,0.0,1.0
5117,0.0,1.0,0.0,33.0,-0.10859608628405634,0.5758875711033461,0.10615192000000002,1.8187156202020327,0.1930601550184366,0.0,0.0,1.0
5118,0.0,1.0,0.0,33.1,0.04539726702524036,0.6123922337624407,0.10659898,1.8332373232954324,0.19542122876122334,0.0,0.0,1.0
5119,0.0,1.0,0.0,33.2,-1.14919341676451,0.6338670559224772,0.07955542,1.9339989575840768,0.15386009935016348,0.0,0.0,1.0
5120,0.0,1.0,0.0,33.300000000000004,-0.5759265983106003,0.7973553107459774,0.10441034,1.8858304375566668,0.19690019716764032,0.0,0.0,1.0
5121,0.0,1.0,0.0,33.40000000000001,-0.8105749557283511,0.5594723534348633,0.1390119,1.7388285148778944,0.24171785562735434,0.0,0.0,1.0
5122,0.0,1.0,0.0,33.5,0.22356351352208867,0.7398618785916877,0.05549652,2.031044907625812,0.11271592433695404,0.0,0.0,1.0
5123,0.0,1.0,0.0,33.6,1.5262223114215785,0.8580207789926326,0.08147402,1.8729570932208808,0.1525973436722199,0.0,0.0,1.0
5124,0.0,1.0,0.0,33.7,-0.3644014306449756,0.7216731603590099,0.08833074,1.9232851909341009,0.16988520414625044,0.0,0.0,1.0
5125,0.0,1.0,0.0,33.800000000000004,-0.021287527292217404,0.7058195260092472,0.04850142,2.0538362570599302,0.09961397491489164,0.0,0.0,1.0
5126,0.0,1.0,0.0,33.90000000000001,-0.3085041590542856,0.7381952079783605,0.06992246,1.980683875671311,0.13849428906927222,0.0,0.0,1.0
5127,0.0,1.0,0.0,34.0,0.12697743742446438,0.5738840270079963,0.06367488000000003,1.985308119541679,0.1264142562748421,0.0,0.0,1.0
5128,0.0,1.0,0.0,34.1,1.4140962814831337,0.7403906927878928,0.048564720000000006,2.046941314801349,0.09940913180975937,0.0,0.0,1.0
5129,0.0,1.0,0.0,34.2,0.4498085292379647,0.7512682048716034,0.03819204,2.0845010991569777,0.07961134935904725,0.0,0.0,1.0
5130,0.0,1.0,0.0,34.300000000000004,1.0480551189948175,0.4385024208723705,0.13442594,1.7053087011307766,0.2292377251396837,0.0,0.0,1.0
5131,0.0,1.0,0.0,34.40000000000001,-1.2493998029864175,0.9683092802841772,0.03775278,2.0701494999099475,0.07815389863721027,0.0,0.0,1.0
5132,0.0,1.0,0.0,34.5,0.08762551261196377,0.53958849936827,0.10342930000000002,1.8358975752099205,0.18988560107565933,0.0,0.0,1.0
5133,0.0,1.0,0.0,34.6,-0.8074911970465378,0.4835483248838087,0.12214186,1.7735803246197313,0.21662839970845774,0.0,0.0,1.0
5134,0.0,1.0,0.0,34.7,0.3352643139139038,0.7451932042381709,0.032101559999999994,2.114127612630325,0.06786679440450911,0.0,0.0,1.0
5135,0.0,1.0,0.0,34.800000000000004,1.0449769169983771,0.4771996679983802,0.12514334000000002,1.765656767263349,0.22096018514893812,0.0,0.0,1.0
5136,0.0,1.0,0.0,34.90000000000001,2.1481923615778054,0.5375755104383639,0.08275198,1.9291567653316044,0.15964154206158562,0.0,0.0,1.0
5137,0.0,1.0,0.0,35.0,0.33705171572707354,0.7601547478220884,0.06505117999999999,1.9614435341389744,0.12759421639911053,0.0,0.0,1.0
5138,0.0,1.0,0.0,35.1,1.5813770495816415,0.5814579153358032,0.0498429,2.0428644712624195,0.10182228955468564,0.0,0.0,1.0
5139,0.0,1.0,0.0,35.2,0.9731479673075446,0.6797577190475491,0.05282382,2.038351939041054,0.1076735359245556,0.0,0.0,1.0
5140,0.0,1.0,0.0,35.30000000000001,-0.5777532755969145,0.5747704569456226,0.07326845999999998,1.9514762966874768,0.1429816629847945,0.0,0.0,1.0
5141,0.0,1.0,0.0,35.40000000000001,-0.19817702263599984,0.7443345537811896,0.03278332,2.114123834413943,0.0693079981832193,0.0,0.0,1.0
5142,0.0,1.0,0.0,35.5,0.9971667411603644,0.5419425806722485,0.0439355,2.0664218691191065,0.09078927803068253,0.0,0.0,1.0
5143,0.0,1.0,0.0,35.6,-0.5277744440211644,0.7480354040643623,0.0340435,2.106902470003313,0.07172633423755778,0.0,0.0,1.0
5144,0.0,1.0,0.0,35.7,-0.26852740580128664,0.7291974665753018,0.02990064,2.1271330680997704,0.06360264010134672,0.0,0.0,1.0
5145,0.0,1.0,0.0,35.80000000000001,1.0422412151483658,0.5606340058187554,0.05447388000000001,2.029904036278497,0.11057674888375052,0.0,0.0,1.0
5146,0.0,1.0,0.0,35.90000000000001,-1.9011823109645376,0.6086167869417182,0.03362652,2.110252112674281,0.07096043487188397,0.0,0.0,1.0
5147,0.0,1.0,0.0,36.0,1.7934770817858503,0.7636337489115042,0.03772224,2.0826264097823417,0.07856133326014783,0.0,0.0,1.0
5148,0.0,1.0,0.0,36.1,-0.9129662410524564,0.8156383944806698,0.0336596,2.0922128725936995,0.07042304840635487,0.0,0.0,1.0
5149,0.0,1.0,0.0,36.2,-0.260498189827974,0.6636890474689449,0.033763699999999994,2.0957077092344605,0.07075884638227954,0.0,0.0,1.0
5150,0.0,1.0,0.0,36.3,-0.16877582490101764,0.4254820871726236,0.07135978000000001,1.9542325412087256,0.13945360420949565,0.0,0.0,1.0
5151,0.0,1.0,0.0,36.40000000000001,0.5070911024997775,0.714720388760231,0.03136794,2.113214423480582,0.06628718324287347,0.0,0.0,1.0
5152,0.0,1.0,0.0,36.5,-0.4742285975304261,0.5665204017943941,0.03537178,2.102634913870449,0.07437393959374447,0.0,0.0,1.0
5153,0.0,1.0,0.0,36.6,0.9634067170382722,0.6906175364673708,0.028000840000000003,2.1334797728311656,0.05973922576228183,0.0,0.0,1.0
5154,0.0,1.0,0.0,36.7,-0.5995409688309401,0.6536858674599407,0.041621540000000005,2.0821857076635424,0.08666377571894644,0.0,0.0,1.0
5155,0.0,1.0,0.0,36.8,-0.8513895461053973,0.6842076244403994,0.05061786,2.045362156355708,0.10353185527971133,0.0,0.0,1.0
5156,0.0,1.0,0.0,36.90000000000001,-1.0409749012457428,0.7229174148429711,0.034814639999999994,2.0910443539912844,0.07279895640823912,0.0,0.0,1.0
5157,0.0,1.0,0.0,37.0,2.605278279096056,0.4816871162428395,0.03781264,2.0979848757546256,0.07933034683235438,0.0,0.0,1.0
5158,0.0,1.0,0.0,37.1,0.9015922258290292,0.520283871936962,0.06470552,1.994372423535054,0.12904690473849592,0.0,0.0,1.0
5159,0.0,1.0,0.0,37.2,-0.4248952888281182,0.6035842703372432,0.03829318,2.087097473000279,0.0799215992111448,0.0,0.0,1.0
5160,0.0,1.0,0.0,37.3,-0.2928464543283946,0.5177802278934484,0.0928823,1.888573108400048,0.17541501402634574,0.0,0.0,1.0
5161,0.0,1.0,0.0,37.40000000000001,-0.05554756045817637,0.35247253251491256,0.07917543999999999,1.9252876946505912,0.15243550035054618,0.0,0.0,1.0
5162,0.0,1.0,0.0,37.5,0.9354854027775452,0.787886799633606,0.03088796,2.1106074244310857,0.06519235770153041,0.0,0.0,1.0
5163,0.0,1.0,0.0,37.6,0.5916765716724686,0.5495767973036556,0.03650494,2.0995894989527075,0.07664538868389865,0.0,0.0,1.0
5164,0.0,1.0,0.0,37.7,0.2592861187497268,0.8307736043724677,0.04056218,2.0606013641420065,0.08358248344057362,0.0,0.0,1.0
5165,0.0,1.0,0.0,37.8,-0.393949042784524,0.5973269124904723,0.02825902,2.1367813472517034,0.06038334682761282,0.0,0.0,1.0
5166,0.0,1.0,0.0,37.90000000000001,0.6813869384884439,0.6232342622906598,0.03397926,2.105732902793131,0.07155124579456253,0.0,0.0,1.0
5167,0.0,1.0,0.0,38.0,-0.6383166626960043,0.4427377394966552,0.09210372,1.8838859840852908,0.17351290719011608,0.0,0.0,1.0
5168,0.0,1.0,0.0,38.1,0.16668076543032315,0.8372931956593194,0.03052448,2.107954349303757,0.06434421037623553,0.0,0.0,1.0
5169,0.0,1.0,0.0,38.2,-0.5852248895322377,0.7356410823543374,0.03428128,2.1136018525778257,0.07245697691673918,0.0,0.0,1.0
5170,0.0,1.0,0.0,38.3,0.30014598224302924,0.7002346973847513,0.02961038,2.1272345111331084,0.06298822222376556,0.0,0.0,1.0
5171,0.0,1.0,0.0,38.40000000000001,0.8263565070161236,0.6258021210187694,0.03063768,2.1218935833058707,0.06500989659937861,0.0,0.0,1.0
5172,0.0,1.0,0.0,38.50000000000001,0.2182055106210028,0.6925814137215239,0.03255528,2.1040475061143002,0.06849785569485273,0.0,0.0,1.0
5173,0.0,1.0,0.0,38.6,0.5172503918046454,0.5343525748650398,0.05784368,2.0108068465448032,0.11631246777334668,0.0,0.0,1.0
5174,0.0,1.0,0.0,38.7,-1.2284575990404982,0.6721863113892991,0.03266596,2.1214327617614286,0.06929863773838836,0.0,0.0,1.0
5175,0.0,1.0,0.0,38.8,0.7568339568609944,0.4536388598028233,0.05474309999999999,2.021925130519889,0.11068644961256334,0.0,0.0,1.0
5176,0.0,1.0,0.0,38.90000000000001,-0.27217453358470217,0.7500737413737472,0.030614340000000007,2.111524024458826,0.06464291440295082,0.0,0.0,1.0
5177,0.0,1.0,0.0,39.00000000000001,0.6509686384938355,0.6252641874729288,0.04123804,2.084264433750436,0.08595098008957783,0.0,0.0,1.0
5178,0.0,1.0,0.0,39.1,0.2449432610780776,0.5553278844440737,0.03190846,2.121240037505416,0.06768550288714006,0.0,0.0,1.0
5179,0.0,1.0,0.0,39.2,-1.1290926099234986,0.4579947266204562,0.03843874,2.08967614382444,0.08032451797667026,0.0,0.0,1.0
5180,0.0,1.0,0.0,39.3,0.44785369598539415,0.6714691119867777,0.0285775,2.1264833743786853,0.06076957863130687,0.0,0.0,1.0
5181,0.0,1.0,0.0,39.40000000000001,-0.34674899040872803,0.6039040821332265,0.0334616,2.111929741214798,0.07066854822863307,0.0,0.0,1.0
5182,0.0,1.0,0.0,39.50000000000001,-1.2687452944099686,0.5412725734390378,0.02955058,2.136370843049977,0.06313099750721578,0.0,0.0,1.0
5183,0.0,1.0,0.0,39.6,-0.6514262636662537,0.6032531801054729,0.07428882,1.9572019415735,0.14539822274120426,0.0,0.0,1.0
5184,0.0,1.0,0.0,39.7,-1.1532285240389897,0.5395275960851315,0.02635412,2.1488294742024965,0.0566305098226695,0.0,0.0,1.0
5185,0.0,1.0,0.0,39.8,-0.8430937738306158,0.5547329960981341,0.04379472000000001,2.0699604096824302,0.09065333655312734,0.0,0.0,1.0
5186,0.0,1.0,0.0,39.90000000000001,0.32303805892159004,0.5451735777547403,0.02960482,2.13179887682218,0.0631115220245228,0.0,0.0,1.0
5187,0.0,1.0,0.0,0.1,-1.6986260524149308,0.2258758901578772,0.3475306200000001,1.2383929378656868,0.4303794655000837,1.0,0.0,0.0
5188,0.0,1.0,0.0,0.2,0.3789647472999436,0.1635177005056087,0.6536248800000001,0.4805191037025359,0.3140792414952776,1.0,0.0,0.0
5189,0.0,1.0,0.0,0.30000000000000004,0.21593779552533235,0.2911556854472975,0.6500011600000002,0.6012855123432217,0.3908362805142885,1.0,0.0,0.0
5190,0.0,1.0,0.0,0.4,-0.10379950464366954,0.1780348629552142,0.5706783000000001,0.5841889092443664,0.3333839336064293,1.0,0.0,0.0
5191,0.0,1.0,0.0,0.5,0.4515376052938812,0.1688797255824711,0.20752204,1.5924530160737655,0.3304690984997806,1.0,0.0,0.0
5192,0.0,1.0,0.0,0.6,0.19480569365332445,0.24830416669611785,0.3659452800000001,0.9639257897661052,0.3527440930351786,1.0,0.0,0.0
5193,0.0,1.0,0.0,0.7000000000000001,0.650318025602977,0.2315678637318241,0.07280726,1.9555999007369784,0.14238187042893138,1.0,0.0,0.0
5194,0.0,1.0,0.0,0.8,-0.6000522506295818,0.18173008589082906,0.037767800000000004,2.0918198270024324,0.07900343286226247,1.0,0.0,0.0
5195,0.0,1.0,0.0,0.9,-0.6109132842059526,0.30705680715855355,0.08247909999999999,1.9036262243758668,0.15700937772291956,1.0,0.0,0.0
5196,0.0,1.0,0.0,1.0,0.6453812910262682,0.2747569492826113,0.034000699999999995,2.1412733915773665,0.07280479420500457,0.0,0.0,0.0
5197,0.0,1.0,0.0,1.1,-1.0890168487121257,0.2532477251548642,0.4471322200000001,1.0023889603306442,0.44820040113613296,0.0,1.0,0.0
5198,0.0,1.0,0.0,1.2000000000000002,-0.8156919741327224,0.2002770435331764,0.50407168,0.6692893512164347,0.33736980767377833,0.0,1.0,0.0
5199,0.0,1.0,0.0,1.3000000000000005,-0.3889832591153395,0.29776360577901523,0.20609266,1.3705558238333992,0.2824614954123166,0.0,1.0,0.0
5200,0.0,1.0,0.0,1.4,-0.5569443382702253,0.4899918405341657,0.18252519999999994,1.4048460711943258,0.2564198101139585,0.0,1.0,0.0
5201,0.0,1.0,0.0,1.5000000000000002,-1.5595974487647803,0.2820669669861645,0.5846294200000001,0.8332542192009517,0.4871449308840053,0.0,1.0,0.0
5202,0.0,1.0,0.0,1.6,0.9738422182863472,0.31783834502329306,0.77051206,0.3691214978166776,0.28441256567301376,0.0,1.0,0.0
5203,0.0,1.0,0.0,1.7000000000000002,0.4720218045336181,0.14027157309873214,0.46513398,1.0244520897276317,0.4765074778143304,0.0,1.0,0.0
5204,0.0,1.0,0.0,1.8000000000000005,-0.6288065376174261,0.09883627994723736,0.4836752400000001,0.9504189773675792,0.4596941269788184,0.0,1.0,0.0
5205,0.0,1.0,0.0,1.9,1.2147414842436397,0.2390586507065135,0.75572212,0.3907799809992085,0.2953210756942816,0.0,1.0,0.0
5206,0.0,1.0,0.0,2.0,0.6025035034032861,0.1355441975516383,0.5132831600000001,0.9085941600882864,0.4663660816476616,0.0,1.0,0.0
5207,0.0,1.0,0.0,2.1,0.9469373955868636,0.2893650884204778,0.36770526000000014,1.0895650606588492,0.4006388039164781,0.0,1.0,0.0
5208,0.0,1.0,0.0,2.2,-0.5016951005446065,0.023946560913381976,0.5212879800000001,0.9544355137496582,0.4975357610028217,0.0,1.0,0.0
5209,0.0,1.0,0.0,2.3000000000000003,-1.3963592074343727,0.33465470182340673,0.6182028400000001,0.6199751288646751,0.3832703853935082,0.0,1.0,0.0
5210,0.0,1.0,0.0,2.4000000000000004,1.1826195734071638,0.1837718679032154,0.6899101599999999,0.5457110714202604,0.3764916125973233,0.0,1.0,0.0
5211,0.0,1.0,0.0,2.5000000000000004,0.6695422705539519,0.1095508985837244,0.48850306,0.9566680371054552,0.4673352635302084,0.0,1.0,0.0
5212,0.0,1.0,0.0,2.6,2.0250820672541865,0.5753500981595562,0.50707186,0.9134169710227076,0.4631680424520505,0.0,1.0,0.0
5213,0.0,1.0,0.0,2.7,-0.057135112786474186,-0.14176164734032004,0.31761688,1.3597851467627322,0.4318907157851211,0.0,1.0,0.0
5214,0.0,1.0,0.0,2.8000000000000003,-0.4071526611841852,0.13649002453385986,0.45909932,1.0721647844431956,0.4922301234658177,0.0,1.0,0.0
5215,0.0,1.0,0.0,2.9000000000000004,0.5437537509930495,0.25268935033488715,0.5347980200000001,0.9126541578330152,0.4880856365538641,0.0,1.0,0.0
5216,0.0,1.0,0.0,3.0000000000000004,-0.5073896795112818,0.07861177274297679,0.53553312,0.9087626532814128,0.4866724990512733,0.0,1.0,0.0
5217,0.0,1.0,0.0,3.1,0.5269207997452379,0.207319311720174,0.56737548,0.8435427689381587,0.4786054834268169,0.0,1.0,0.0
5218,0.0,1.0,0.0,3.2,-0.2964561608735097,0.08137488674959345,0.38528636,1.2080410061334068,0.465441721983878,0.0,1.0,0.0
5219,0.0,1.0,0.0,3.3000000000000003,0.36909290154451496,0.04006195532608288,0.44471068,1.116440301074675,0.4964929254703234,0.0,1.0,0.0
5220,0.0,1.0,0.0,3.4000000000000004,0.4622071648410257,0.13339070590429328,0.26657348,1.4357986787540788,0.3827458503748769,0.0,1.0,0.0
5221,0.0,1.0,0.0,3.5000000000000004,0.4828951471473102,0.12076733131092908,0.4636587800000002,1.0644113569877387,0.4935236711990796,0.0,1.0,0.0
5222,0.0,1.0,0.0,3.6,-2.3580064945576296,0.4957695817743902,0.6036994200000001,0.6875005918996699,0.4150437085794875,0.0,1.0,0.0
5223,0.0,1.0,0.0,3.7,-1.7935293436850148,0.4633013571704289,0.4718221600000001,1.0407109649407629,0.4910304954140353,0.0,1.0,0.0
5224,0.0,1.0,0.0,3.8,-1.9128035790857307,0.4040414445561605,0.47828476,0.9344507531593326,0.44693355420663067,0.0,1.0,0.0
5225,0.0,1.0,0.0,3.9,-0.6791929622529498,0.23031528636725124,0.49195248,0.9866536799970892,0.4853867247756943,0.0,1.0,0.0
5226,0.0,1.0,0.0,4.0,3.5483216850603903,0.39572096651396094,0.4940554400000001,0.8746233558878913,0.4321124269274688,0.0,1.0,0.0
5227,0.0,1.0,0.0,4.1,-0.1898432755541789,0.15573816343347502,0.4580469,1.0717920909283514,0.4909310446942495,0.0,1.0,0.0
5228,0.0,1.0,0.0,4.2,1.267130745647078,0.1992822501743466,0.5655315600000002,0.8082235775209667,0.4570759406242134,0.0,1.0,0.0
5229,0.0,1.0,0.0,4.3,0.4989466855049619,0.08265737938695943,0.4362924600000001,1.1275057624851916,0.4919222627788401,0.0,1.0,0.0
5230,0.0,1.0,0.0,4.4,0.6460000022858949,0.1604720596246613,0.4735361,1.0358884480396875,0.4905305757197664,0.0,1.0,0.0
5231,0.0,1.0,0.0,4.5,1.189421470877324,0.3001875638394705,0.5218415200000001,0.9395922384268254,0.49031824188085704,0.0,1.0,0.0
5232,0.0,1.0,0.0,4.6,0.9758998672731553,0.15894516480549895,0.4471251400000001,1.022245552327487,0.457071685698805,0.0,1.0,0.0
5233,0.0,1.0,0.0,4.7,-0.7756868697618404,0.13776739317949327,0.39255238,1.14610341667631,0.4499056239424172,0.0,1.0,0.0
5234,0.0,1.0,0.0,4.8,0.3929465003884727,0.3178344659504052,0.4392853800000001,1.1268750764850672,0.495019746186272,0.0,1.0,0.0
5235,0.0,1.0,0.0,4.9,0.8706181525664666,0.13593487037496352,0.3172917799999999,1.2351004016767515,0.39188720492673146,0.0,1.0,0.0
5236,0.0,1.0,0.0,5.0,-0.07432571201979844,0.11730652728043985,0.40518276,1.171287208425006,0.4745853838623393,0.0,1.0,0.0
5237,0.0,1.0,0.0,5.1,-1.934282943741391,0.23004472495640185,0.5002794799999999,0.9122637315740364,0.4563868252547185,0.0,1.0,0.0
5238,0.0,1.0,0.0,5.2,-0.8908143634240172,0.14894826086183666,0.47410846,1.033358621393684,0.4899240646166826,0.0,1.0,0.0
5239,0.0,1.0,0.0,5.3,0.8747915408440158,0.20653407757084585,0.45950944,1.0698219327564518,0.4915932772206348,0.0,1.0,0.0
5240,0.0,1.0,0.0,5.4,-0.10066633143857433,0.12472949836762068,0.4342940600000001,1.1424844442812223,0.496174207793736,0.0,1.0,0.0
5241,0.0,1.0,0.0,5.5,0.13887794519634156,-0.024994734008706537,0.30989006,1.350720276896849,0.4185747876507811,0.0,1.0,0.0
5242,0.0,1.0,0.0,5.6,0.9794958190536484,0.17252270878072065,0.4871641800000001,1.0118721052839692,0.4929478444355386,0.0,1.0,0.0
5243,0.0,1.0,0.0,5.7,0.9123280181602386,0.19677702875254724,0.4601755200000001,1.0700676714148856,0.4924189471285342,0.0,1.0,0.0
5244,0.0,1.0,0.0,5.8,-0.3556561208703284,0.02561289961865252,0.3294491,1.3366817440824612,0.4403685975743972,0.0,1.0,0.0
5245,0.0,1.0,0.0,5.9,-1.2678881241436912,0.17007808763866938,0.47375136,1.0224113177960434,0.4843687522852678,0.0,1.0,0.0
5246,0.0,1.0,0.0,6.0,-0.6827120495618484,0.2105039905202016,0.39623336,1.1783236289729306,0.4668911306753377,0.0,1.0,0.0
5247,0.0,1.0,0.0,6.1,0.042644043493010736,0.09111181635230853,0.4064556,1.192760095827566,0.4848040204056509,0.0,1.0,0.0
5248,0.0,1.0,0.0,6.2,-0.5719132880175525,0.2608914458440664,0.44150782,1.1292871352853229,0.4985891012538679,0.0,1.0,0.0
5249,0.0,1.0,0.0,6.3,1.5239055168875006,0.18227322641828986,0.35611659999999995,1.1648516241645663,0.4148229999019632,0.0,1.0,0.0
5250,0.0,1.0,0.0,6.4,2.1125284567646623,0.3360194473004361,0.4637139000000001,1.030488529166277,0.4778518547649582,0.0,1.0,0.0
5251,0.0,1.0,0.0,6.5,-0.12490201885689932,0.08882421412692644,0.4118820600000001,1.1802125574186213,0.4861083793874501,0.0,1.0,0.0
5252,0.0,1.0,0.0,6.6,1.4936149414174342,0.2386910327909005,0.4736373800000001,1.0321077393736031,0.4888448055546361,0.0,1.0,0.0
5253,0.0,1.0,0.0,6.7,-0.42391814808436257,0.14504123098955374,0.39551358,1.2042226676470715,0.4762864183982435,0.0,1.0,0.0
5254,0.0,1.0,0.0,6.8,-0.7167291652972538,0.18963610708519266,0.37638894,1.2273164314130172,0.4619483306641282,0.0,1.0,0.0
5255,0.0,1.0,0.0,6.9,0.0040074846797853,0.036123830790804584,0.3538378600000001,1.3016099458958423,0.4605588778105008,0.0,1.0,0.0
5256,0.0,1.0,0.0,7.0,1.3840664155021751,0.31348324190337623,0.44386974,1.1168715767340802,0.4957454963783462,0.0,1.0,0.0
5257,0.0,1.0,0.0,7.1,-1.86384809090832,0.37502811626559207,0.44962876,1.0945312892514776,0.4921327463673432,0.0,1.0,0.0
5258,0.0,1.0,0.0,7.2,0.9594869098033124,0.12592338191921992,0.4063479,1.161018782464836,0.4717775441151429,0.0,1.0,0.0
5259,0.0,1.0,0.0,7.3,1.3943357095455882,0.29455326036591883,0.43932079999999996,1.1275604064108298,0.4953607397927308,0.0,1.0,0.0
5260,0.0,1.0,0.0,7.4,0.9958572072868539,0.3359065194762263,0.40509894,1.1949814530801106,0.4840857199624125,0.0,1.0,0.0
5261,0.0,1.0,0.0,7.5,0.1910529454155928,0.15830866682968384,0.3824857,1.2519931627615537,0.4788694812540669,0.0,1.0,0.0
5262,0.0,1.0,0.0,7.6,-0.06361927254359714,0.18050449189710985,0.41160388,1.1968426363653542,0.4926250728774088,0.0,1.0,0.0
5263,0.0,1.0,0.0,7.7,0.2552036075475536,0.16345218198111056,0.3921527,1.2328348767421722,0.4834595255686101,0.0,1.0,0.0
5264,0.0,1.0,0.0,7.8,0.012673938078036556,0.17795463768844946,0.4122458000000001,1.1958917422475024,0.4930013479962155,0.0,1.0,0.0
5265,0.0,1.0,0.0,7.9,-0.316240947446672,0.11481191681074784,0.28402335999999995,1.4286792476725485,0.4057782802862293,0.0,1.0,0.0
5266,0.0,1.0,0.0,8.0,-0.30824420241512146,0.01595812832969335,0.3410550000000001,1.3193519682507873,0.4499715855317724,0.0,1.0,0.0
5267,0.0,1.0,0.0,8.1,-1.7577703867517953,0.1990772905396805,0.44850654,1.075202312820853,0.4822352691232784,0.0,1.0,0.0
5268,0.0,1.0,0.0,8.2,-0.4606942373382586,0.1728265321143821,0.3777226000000001,1.2540001670957954,0.4736642035158585,0.0,1.0,0.0
5269,0.0,1.0,0.0,8.3,-0.7449711991571992,0.3074912957357893,0.29795864,1.3920798554238718,0.4147822204934935,0.0,1.0,0.0
